124.wav,,Happy,Fair,,,Similar speaker
124.wav,Neutral,,Fair,,,Different speakers
124.wav,Happy,,Fair,,,Hard to say
124.wav,Neutral,,,Noisy,Same speaker,
124.wav,Sad,,Fair,,,Same speaker
124.wav,Happy,,Noisy,,,Same speaker
124.wav,Neutral,,Fair,,,Similar speaker
124.wav,Neutral,,Good,,,Same speaker
124.wav,Sad,,Fair,,,Hard to say
125.wav,,Neutral,,Noisy,,Same speaker
125.wav,Sad,,Bad,,,Same speaker
125.wav,Happy,,Noisy,,,Similar speaker
125.wav,Neutral,,Good,,,Similar speaker
125.wav,Happy,,Fair,,,Different speakers
125.wav,Sad,,Noisy,,,Similar speaker
125.wav,Angry,,Bad,,,Same speaker
125.wav,Neutral,,Noisy,,,Same speaker
125.wav,Happy,,Good,,,Similar speaker
125.wav,,Angry,,Bad,Hard to say,
126.wav,Happy,,Good,,,Similar speaker
126.wav,Neutral,,Fair,,,Similar speaker
126.wav,Neutral,,,Fair,Same speaker,
126.wav,Happy,,Good,,,Same speaker
126.wav,Neutral,,,Noisy,Hard to say,
126.wav,Happy,,Noisy,,,Same speaker
126.wav,Sad,,Bad,,,Hard to say
126.wav,,Angry,,Good,,Same speaker
126.wav,Neutral,,Noisy,,,Same speaker
126.wav,,Neutral,,Fair,,Same speaker
127.wav,Happy,,Noisy,,,Similar speaker
127.wav,Happy,,Excellent,,,Same speaker
127.wav,,Neutral,,Fair,,Same speaker
127.wav,Happy,,Fair,,,Different speakers
127.wav,Happy,,,Fair,Same speaker,
127.wav,,Happy,,Good,,Similar speaker
127.wav,Neutral,,Noisy,,,Similar speaker
127.wav,Neutral,,Fair,,,Hard to say
127.wav,Neutral,,Good,,,Same speaker
127.wav,Happy,,Fair,,,Similar speaker
128.wav,Neutral,,,Fair,Same speaker,
128.wav,Sad,,Good,,,Similar speaker
128.wav,Sad,,Bad,,,Hard to say
128.wav,Happy,,Fair,,,Similar speaker
128.wav,Neutral,,Good,,,Same speaker
128.wav,,Happy,,Good,,Same speaker
128.wav,,Neutral,,Good,,Same speaker
128.wav,Sad,,Bad,,,Same speaker
128.wav,,Happy,,Good,,Same speaker
128.wav,Happy,,Good,,,Same speaker
129.wav,Happy,,Fair,,,Hard to say
129.wav,Happy,,,Fair,Different speakers,
129.wav,Neutral,,,Good,Same speaker,
129.wav,Sad,,Bad,,,Same speaker
129.wav,,Happy,Good,,,
129.wav,Happy,,Fair,,,Same speaker
129.wav,Neutral,,Good,,,Similar speaker
129.wav,Happy,,Good,,,Similar speaker
129.wav,,Happy,,Good,,Same speaker
129.wav,Neutral,,Noisy,,,Same speaker
130.wav,Neutral,,,Bad,Same speaker,
130.wav,Neutral,,Good,,,Same speaker
130.wav,Neutral,,Good,,,Hard to say
130.wav,Neutral,,,Bad,Same speaker,
130.wav,,Neutral,,Fair,,Same speaker
130.wav,Sad,,Noisy,,,Same speaker
130.wav,Neutral,,Good,,,Similar speaker
130.wav,Happy,,Good,,,Similar speaker
130.wav,,Happy,,Fair,Same speaker,
130.wav,Happy,,,Good,Same speaker,
131.wav,Neutral,,,Bad,Same speaker,
131.wav,Sad,,Bad,,,Same speaker
131.wav,Neutral,,Good,,,Similar speaker
131.wav,Neutral,,Fair,,,Similar speaker
131.wav,,Happy,,Good,,Same speaker
131.wav,Neutral,,,Bad,Same speaker,
131.wav,Sad,,Fair,,,Same speaker
131.wav,Neutral,,Bad,,,Same speaker
131.wav,Neutral,,Good,,,Similar speaker
131.wav,Neutral,,Good,,,Same speaker
132.wav,Neutral,,Bad,,,Same speaker
132.wav,Happy,,Fair,,,Different speakers
132.wav,,Neutral,,Fair,,Same speaker
132.wav,,Sad,,Good,,Same speaker
132.wav,Angry,,Fair,,,Same speaker
132.wav,Neutral,,Noisy,,,Hard to say
132.wav,Happy,,,Fair,Same speaker,
132.wav,Neutral,,Noisy,,,Similar speaker
132.wav,Happy,,Good,,,Similar speaker
132.wav,Neutral,,,Fair,Different speakers,
133.wav,Neutral,,Fair,,,Similar speaker
133.wav,Neutral,,Bad,,,Same speaker
133.wav,Happy,,,Good,Same speaker,
133.wav,Angry,,Bad,,,Different speakers
133.wav,Happy,,Fair,,,Similar speaker
133.wav,Neutral,,Fair,,,Hard to say
133.wav,Neutral,,Noisy,,,Same speaker
133.wav,Neutral,,Good,,,Different speakers
133.wav,,Sad,,Bad,,Same speaker
133.wav,Neutral,,,Bad,Hard to say,
134.wav,Neutral,,,Bad,Same speaker,
134.wav,Sad,,Bad,,,Similar speaker
134.wav,Sad,,Noisy,,,Same speaker
134.wav,Neutral,,,Good,Similar speaker,
134.wav,Neutral,,,Fair,Same speaker,
134.wav,Happy,,Fair,,,Hard to say
134.wav,Neutral,,,Fair,Same speaker,
134.wav,Neutral,,Bad,,,Similar speaker
134.wav,Neutral,,Excellent,,,Similar speaker
134.wav,,Neutral,,Good,,Same speaker
135.wav,Neutral,,Bad,,,Same speaker
135.wav,,Neutral,,Bad,,Same speaker
135.wav,Sad,,Fair,,,Hard to say
135.wav,Neutral,,,Fair,Same speaker,
135.wav,Neutral,,Noisy,,,Same speaker
135.wav,Happy,,Good,,,Similar speaker
135.wav,,Happy,Fair,,Same speaker,
135.wav,Neutral,,,Fair,Same speaker,
135.wav,,Neutral,,Fair,,Same speaker
135.wav,Happy,,Fair,,,Hard to say
136.wav,Neutral,,Good,,,Same speaker
136.wav,Neutral,,Fair,,,Similar speaker
136.wav,Neutral,,,Bad,Same speaker,
136.wav,Sad,,Bad,,,Similar speaker
136.wav,Happy,,Fair,,,Hard to say
136.wav,Neutral,,Good,,,Different speakers
136.wav,Neutral,,,Good,Same speaker,
136.wav,Neutral,,Noisy,,,Different speakers
136.wav,Sad,,Bad,,,Hard to say
136.wav,Neutral,,,Noisy,Hard to say,
137.wav,Neutral,,,Fair,Same speaker,
137.wav,Sad,,Bad,,,Same speaker
137.wav,Neutral,,Noisy,,,Same speaker
137.wav,,Neutral,Bad,,,Similar speaker
137.wav,Happy,,Fair,,,Same speaker
137.wav,,Angry,,Bad,,Same speaker
137.wav,,Neutral,,Noisy,,Same speaker
137.wav,Neutral,,Good,,,Hard to say
137.wav,Neutral,,Noisy,,,Same speaker
137.wav,Happy,,Fair,,,Hard to say
138.wav,Neutral,,,Good,Same speaker,
138.wav,,Happy,Fair,,,Same speaker
138.wav,Neutral,,Noisy,,,Hard to say
138.wav,Neutral,,,Fair,Different speakers,
138.wav,Sad,,Bad,,,Same speaker
138.wav,Happy,,Fair,,,Same speaker
138.wav,Happy,,Bad,,,Hard to say
138.wav,Neutral,,,Bad,Same speaker,
138.wav,Sad,,Bad,,,Same speaker
138.wav,Sad,,Bad,,,Same speaker
139.wav,Neutral,,Fair,,,Same speaker
139.wav,,Angry,,Bad,,Same speaker
139.wav,Neutral,,Good,,,Similar speaker
139.wav,Angry,,Good,,,Similar speaker
139.wav,Happy,,Fair,,,Hard to say
139.wav,Neutral,,Fair,,,Hard to say
139.wav,Neutral,,Noisy,,,Same speaker
139.wav,Neutral,,Bad,,,Hard to say
139.wav,Neutral,,,Good,Same speaker,
139.wav,Neutral,,Good,,,Same speaker
140.wav,Neutral,,,Good,Same speaker,
140.wav,Neutral,,Fair,,,Different speakers
140.wav,Neutral,,Fair,,,Same speaker
140.wav,Happy,,Noisy,,,Hard to say
140.wav,Happy,,Good,,,Same speaker
140.wav,Sad,,Fair,,,Similar speaker
140.wav,Neutral,,Noisy,,,Similar speaker
140.wav,Neutral,,,Noisy,Hard to say,
140.wav,Sad,,Bad,,,Same speaker
140.wav,Neutral,,Good,,,Same speaker
141.wav,Neutral,,,Fair,Same speaker,
141.wav,Happy,,Fair,,,Same speaker
141.wav,,Angry,,Bad,,Same speaker
141.wav,Angry,,Bad,,,Hard to say
141.wav,Happy,,Bad,,,Same speaker
141.wav,Sad,,Bad,,,Hard to say
141.wav,Happy,,Fair,,,Similar speaker
141.wav,Happy,,Fair,,,Similar speaker
141.wav,Sad,,Bad,,,Similar speaker
141.wav,Angry,,Noisy,,,Hard to say
142.wav,Neutral,,Good,,,Similar speaker
142.wav,Sad,,Fair,,,Same speaker
142.wav,Happy,,,Bad,Same speaker,
142.wav,Neutral,,,Noisy,Same speaker,
142.wav,Sad,,Bad,,,Same speaker
142.wav,,Neutral,,Noisy,,Similar speaker
142.wav,Angry,,Good,,,Same speaker
142.wav,Happy,,Good,,,Similar speaker
142.wav,Neutral,,Fair,,,Similar speaker
142.wav,,Neutral,,Bad,,Different speakers
143.wav,Happy,,Good,,,Same speaker
143.wav,Sad,,Bad,,,Similar speaker
143.wav,,Neutral,,Good,,Same speaker
143.wav,Happy,,Fair,,,Same speaker
143.wav,Angry,,Bad,,,Same speaker
143.wav,Neutral,,Fair,,,Same speaker
143.wav,Neutral,,Fair,,,Same speaker
143.wav,Neutral,,Fair,,,Same speaker
143.wav,Neutral,,Good,,,Similar speaker
143.wav,Neutral,,Noisy,,,Hard to say
144.wav,Happy,,Fair,,,Same speaker
144.wav,Happy,,Noisy,,,Hard to say
144.wav,Happy,,Good,,,Similar speaker
144.wav,,Angry,,Bad,,Same speaker
144.wav,Sad,,Fair,,,Different speakers
144.wav,Neutral,,,Fair,Same speaker,
144.wav,Neutral,,Bad,,,Same speaker
144.wav,Sad,,Fair,,,Same speaker
144.wav,,Angry,,Bad,,Hard to say
144.wav,Happy,,Good,,,Same speaker
145.wav,Neutral,,Fair,,,Same speaker
145.wav,Neutral,,Bad,,,Hard to say
145.wav,Neutral,,Bad,,,Same speaker
145.wav,,Neutral,,Bad,,Same speaker
145.wav,Neutral,,Fair,,,Similar speaker
145.wav,Sad,,Bad,,,Same speaker
145.wav,Sad,,Bad,,,Same speaker
145.wav,Neutral,,,Bad,Same speaker,
145.wav,Neutral,,Good,,,Same speaker
145.wav,,Neutral,,Bad,,Same speaker
146.wav,Happy,,,Fair,Same speaker,
146.wav,,Happy,,Noisy,,Same speaker
146.wav,Sad,,Bad,,,Same speaker
146.wav,Happy,,Good,,,Hard to say
146.wav,,Happy,,Bad,,Same speaker
146.wav,,Happy,,Good,,Similar speaker
146.wav,Happy,,Bad,,,Hard to say
146.wav,Neutral,,Bad,,,Similar speaker
146.wav,Neutral,,Fair,,,Similar speaker
146.wav,Neutral,,Bad,,,Same speaker
147.wav,Neutral,,Fair,,,Same speaker
147.wav,,Happy,,Fair,,Same speaker
147.wav,Sad,,Bad,,,Similar speaker
147.wav,Happy,,Noisy,,,Hard to say
147.wav,Happy,,Fair,,,Same speaker
147.wav,Sad,,Bad,,,Same speaker
147.wav,,Happy,,Noisy,,Same speaker
147.wav,Happy,,Noisy,,,Same speaker
147.wav,Happy,,Bad,,,Similar speaker
147.wav,Happy,,Fair,,,Same speaker
148.wav,Sad,,Bad,,,Similar speaker
148.wav,Happy,,Noisy,,,Similar speaker
148.wav,Happy,,Fair,,,Similar speaker
148.wav,,Angry,,Bad,,Same speaker
148.wav,Sad,,Good,,,Same speaker
148.wav,Sad,,Bad,,,Same speaker
148.wav,Neutral,,Noisy,,,Same speaker
148.wav,Neutral,,,Bad,Same speaker,
148.wav,Happy,,Fair,,,Similar speaker
148.wav,Neutral,,Good,,,Same speaker
149.wav,Neutral,,,Good,Same speaker,
149.wav,Sad,,Good,,,Same speaker
149.wav,Angry,,Fair,,,Same speaker
149.wav,Angry,,Excellent,,,Same speaker
149.wav,Neutral,,Good,,,Similar speaker
149.wav,Neutral,,,Good,Same speaker,
149.wav,Happy,,Fair,,,Hard to say
149.wav,Sad,,Bad,,,Same speaker
149.wav,Neutral,,,Bad,Same speaker,
149.wav,,Happy,,Fair,,Same speaker
150.wav,,Happy,,Fair,,Same speaker
150.wav,Happy,,Noisy,,,Similar speaker
150.wav,Happy,,Good,,,Similar speaker
150.wav,Happy,,Noisy,,,Similar speaker
150.wav,,Happy,,Good,,Same speaker
150.wav,Happy,,,Good,Same speaker,
150.wav,Angry,,Good,,,Similar speaker
150.wav,Happy,,Good,,,Similar speaker
150.wav,,Happy,,Good,,Same speaker
150.wav,Happy,,Fair,,,Same speaker
151.wav,Happy,,Noisy,,,Hard to say
151.wav,Neutral,,Good,,,Similar speaker
151.wav,Happy,,Fair,,,Hard to say
151.wav,Neutral,,Fair,,,Same speaker
151.wav,Happy,,Noisy,,,Same speaker
151.wav,Happy,,,Bad,Hard to say,
151.wav,Neutral,,,Bad,Same speaker,
151.wav,Sad,,Bad,,,Same speaker
151.wav,Neutral,,,Bad,Same speaker,
151.wav,Neutral,,,Noisy,Different speakers,
152.wav,Happy,,Fair,,,Hard to say
152.wav,Happy,,Fair,,,Different speakers
152.wav,Happy,,Good,,,Hard to say
152.wav,Sad,,Fair,,,Hard to say
152.wav,,,,Fair,,Same speaker
152.wav,,Sad,,Good,,Same speaker
152.wav,Happy,,,Fair,,Similar speaker
152.wav,Happy,,Bad,,,Similar speaker
152.wav,,Happy,,Good,,Same speaker
152.wav,Neutral,,,Bad,Same speaker,
153.wav,Neutral,,,Good,,Different speakers
153.wav,Happy,,Noisy,,,Similar speaker
153.wav,Happy,,Good,,,Same speaker
153.wav,Neutral,,Noisy,,,Hard to say
153.wav,Neutral,,,Fair,Hard to say,
153.wav,Neutral,,Good,,,Same speaker
153.wav,Neutral,,Good,,,Same speaker
153.wav,Happy,,Fair,,,Similar speaker
153.wav,,Neutral,,Excellent,,Same speaker
153.wav,,Happy,Noisy,,,Similar speaker
154.wav,,Neutral,,Fair,,Hard to say
154.wav,Happy,,,Fair,Same speaker,
154.wav,Angry,,Good,,,Same speaker
154.wav,Sad,,Fair,,,Hard to say
154.wav,Angry,,Good,,,Same speaker
154.wav,Neutral,,Fair,,,Same speaker
154.wav,Neutral,,Bad,,,Same speaker
154.wav,,Neutral,,Good,,Same speaker
154.wav,Happy,,Good,,,Similar speaker
154.wav,,Neutral,,Bad,,Same speaker
155.wav,,Happy,,Good,,Same speaker
155.wav,Happy,,,Excellent,Same speaker,
155.wav,Sad,,Bad,,,Same speaker
155.wav,Neutral,,Good,,,Same speaker
155.wav,Happy,,Good,,,Same speaker
155.wav,,Neutral,Bad,,,Hard to say
155.wav,Sad,,Fair,,,Similar speaker
155.wav,Neutral,,Good,,,Same speaker
155.wav,Angry,,Excellent,,,Same speaker
155.wav,Neutral,,,Fair,Same speaker,
156.wav,Angry,,Noisy,,,Same speaker
156.wav,Neutral,,Good,,,Similar speaker
156.wav,Happy,,Noisy,,,Hard to say
156.wav,,Neutral,,Good,,Same speaker
156.wav,Happy,,Good,,,Similar speaker
156.wav,Neutral,,,Bad,Different speakers,
156.wav,Neutral,,,Fair,Same speaker,
156.wav,Neutral,,Good,,,Hard to say
156.wav,Neutral,,Fair,,,Similar speaker
156.wav,Neutral,,Bad,,,Similar speaker
157.wav,Happy,,Noisy,,,Hard to say
157.wav,Neutral,,Good,,,Similar speaker
157.wav,Sad,,Fair,,,Same speaker
157.wav,Happy,,Excellent,,,Same speaker
157.wav,,Sad,,Fair,,Same speaker
157.wav,Neutral,,Good,,,Similar speaker
157.wav,,Sad,,Bad,,Same speaker
157.wav,Sad,,,Bad,Same speaker,
157.wav,,Neutral,,Fair,,Different speakers
157.wav,,Sad,Bad,,Different speakers,
158.wav,Neutral,,Good,,,Hard to say
158.wav,Happy,,Fair,,,Hard to say
158.wav,Sad,,Bad,,,Similar speaker
158.wav,Happy,,Fair,,,Same speaker
158.wav,Neutral,,Bad,,,Same speaker
158.wav,Angry,,Noisy,,,Same speaker
158.wav,Neutral,,Good,,,Similar speaker
158.wav,Sad,,Fair,,,Same speaker
158.wav,Sad,,Good,,,Similar speaker
158.wav,Angry,,,Good,Same speaker,
159.wav,Neutral,,,Fair,Same speaker,
159.wav,Neutral,,Bad,,,Similar speaker
159.wav,,Sad,,Noisy,,Hard to say
159.wav,Neutral,,,Fair,Same speaker,
159.wav,Neutral,,Good,,,Same speaker
159.wav,Neutral,,,Fair,Different speakers,
159.wav,,Happy,,Good,,Similar speaker
159.wav,,Sad,,Bad,,Same speaker
159.wav,Neutral,,Fair,,,Different speakers
159.wav,Neutral,,Fair,,,Hard to say
160.wav,Neutral,,Good,,,Similar speaker
160.wav,Sad,,Bad,,,Hard to say
160.wav,,Neutral,,Good,,Same speaker
160.wav,Neutral,,,Excellent,Same speaker,
160.wav,Sad,,Good,,,Similar speaker
160.wav,Happy,,Good,,,Same speaker
160.wav,Sad,,Good,,,Similar speaker
160.wav,,Sad,Fair,,,Different speakers
160.wav,Neutral,,Good,,,Similar speaker
160.wav,,Sad,Fair,,,Different speakers
161.wav,Neutral,,,Fair,Same speaker,
161.wav,Happy,,Fair,,,Similar speaker
161.wav,Angry,,Good,,,Same speaker
161.wav,,Happy,Fair,,Hard to say,
161.wav,Neutral,,Good,,,Different speakers
161.wav,,Sad,,Fair,,Same speaker
161.wav,Neutral,,,Good,Same speaker,
161.wav,Happy,,Good,,,Same speaker
161.wav,,Neutral,Good,,,Similar speaker
161.wav,Neutral,,Excellent,,,Same speaker
162.wav,Angry,,Good,,,Same speaker
162.wav,Neutral,,Noisy,,,Hard to say
162.wav,Happy,,Good,,,Same speaker
162.wav,,Happy,,Excellent,,Same speaker
162.wav,Happy,,Noisy,,,Similar speaker
162.wav,Neutral,,Noisy,,,Same speaker
162.wav,Neutral,,,Good,Same speaker,
162.wav,Sad,,Bad,,,Same speaker
162.wav,Neutral,,Fair,,,Same speaker
162.wav,Neutral,,,Good,Same speaker,
163.wav,Neutral,,Fair,,,Same speaker
163.wav,Neutral,,,Bad,Same speaker,
163.wav,Neutral,,Good,,,Similar speaker
163.wav,Happy,,Fair,,,Same speaker
163.wav,,Neutral,Good,,,Same speaker
163.wav,Sad,,Bad,,,Hard to say
163.wav,,Happy,,Good,,Same speaker
163.wav,Happy,,Fair,,,Similar speaker
163.wav,Neutral,,Good,,,Same speaker
163.wav,Happy,,Fair,,,Similar speaker
164.wav,Happy,,Fair,,,Similar speaker
164.wav,,Neutral,,Bad,,Hard to say
164.wav,Neutral,,Bad,,,Similar speaker
164.wav,,Neutral,,Bad,,Hard to say
164.wav,Happy,,Good,,,Similar speaker
164.wav,Neutral,,Noisy,,,Hard to say
164.wav,,Neutral,Excellent,,,Similar speaker
164.wav,Neutral,,Bad,,,Same speaker
164.wav,Sad,,Fair,,,Same speaker
164.wav,Neutral,,,Fair,Same speaker,
165.wav,,Neutral,,Fair,,Same speaker
165.wav,Neutral,,Good,,,Similar speaker
165.wav,Neutral,,Fair,,,Same speaker
165.wav,Happy,,Fair,,,Same speaker
165.wav,Happy,,,Good,Same speaker,
165.wav,,Sad,,Noisy,,Hard to say
165.wav,Neutral,,Noisy,,,Same speaker
165.wav,Neutral,,Excellent,,,Same speaker
165.wav,,Sad,,Good,,Same speaker
165.wav,Happy,,Good,,,Hard to say
166.wav,,Neutral,,Fair,,Same speaker
166.wav,Sad,,Good,,,Same speaker
166.wav,Neutral,,Good,,,Similar speaker
166.wav,,Sad,,Fair,,Same speaker
166.wav,Neutral,,,Fair,Same speaker,
166.wav,Happy,,Bad,,,Same speaker
166.wav,Neutral,,Fair,,,Same speaker
166.wav,Neutral,,,Bad,Same speaker,
166.wav,Sad,,Bad,,,Same speaker
166.wav,Neutral,,Good,,,Similar speaker
167.wav,Happy,,Fair,,,Similar speaker
167.wav,Neutral,,Noisy,,,Same speaker
167.wav,Sad,,Bad,,,Similar speaker
167.wav,Neutral,,Noisy,,,Same speaker
167.wav,Neutral,,,Fair,Same speaker,
167.wav,Neutral,,Noisy,,,Hard to say
167.wav,Happy,,,Good,Hard to say,
167.wav,Neutral,,Fair,,,Same speaker
167.wav,,Sad,,Good,,Same speaker
167.wav,Neutral,,Noisy,,,Hard to say
168.wav,Happy,,Fair,,,Similar speaker
168.wav,Happy,,Noisy,,,Same speaker
168.wav,,Happy,Fair,,,Similar speaker
168.wav,Sad,,Noisy,,,Similar speaker
168.wav,Neutral,,Fair,,,Same speaker
168.wav,Sad,,Bad,,,Hard to say
168.wav,Neutral,,,Good,Same speaker,
168.wav,Neutral,,Good,,,Same speaker
168.wav,Sad,,Fair,,,Similar speaker
168.wav,,Neutral,,Excellent,,Same speaker
169.wav,,Happy,,Noisy,,Similar speaker
169.wav,,Neutral,,Bad,,Same speaker
169.wav,Neutral,,Fair,,,Same speaker
169.wav,Happy,,Fair,,,Similar speaker
169.wav,Neutral,,Good,,,Same speaker
169.wav,Neutral,,Noisy,,,Same speaker
169.wav,Neutral,,Fair,,,Similar speaker
169.wav,Sad,,Bad,,,Same speaker
169.wav,Neutral,,Fair,,,Hard to say
169.wav,Neutral,,Good,,,Same speaker
170.wav,,Neutral,,Fair,,Same speaker
170.wav,Happy,,Good,,,Hard to say
170.wav,Neutral,,,Bad,Same speaker,
170.wav,Happy,,Good,,,Similar speaker
170.wav,Sad,,Bad,,,Hard to say
170.wav,Neutral,,Noisy,,,Same speaker
170.wav,Happy,,Fair,,,Similar speaker
170.wav,Neutral,,Bad,,,Hard to say
170.wav,Sad,,Fair,,,Same speaker
170.wav,Neutral,,,Bad,Same speaker,
171.wav,Neutral,,,Bad,Hard to say,
171.wav,Neutral,,Noisy,,,Different speakers
171.wav,Neutral,,Fair,,,Similar speaker
171.wav,Sad,,Bad,,,Same speaker
171.wav,,Sad,,Fair,,Same speaker
171.wav,Neutral,,,Noisy,Same speaker,
171.wav,Sad,,Fair,,,Same speaker
171.wav,Neutral,,Good,,,Different speakers
171.wav,Sad,,Good,,,Same speaker
171.wav,Sad,,Fair,,,Hard to say
172.wav,Sad,,Bad,,,Hard to say
172.wav,Sad,,Bad,,,Same speaker
172.wav,Neutral,,Bad,,,Same speaker
172.wav,Happy,,Good,,,Similar speaker
172.wav,Neutral,,Fair,,,Same speaker
172.wav,,Sad,,Bad,Same speaker,
172.wav,Neutral,,Good,,,Similar speaker
172.wav,Sad,,Fair,,,Hard to say
172.wav,,Neutral,,Noisy,,Similar speaker
172.wav,Neutral,,,Bad,Same speaker,
173.wav,,Neutral,Good,,,Same speaker
173.wav,Neutral,,Fair,,,Hard to say
173.wav,Neutral,,Fair,,,Same speaker
173.wav,Neutral,,Fair,,,Same speaker
173.wav,Neutral,,,Good,Hard to say,
173.wav,Sad,,Bad,,,Same speaker
173.wav,Neutral,,,Good,Hard to say,
173.wav,Sad,,,Noisy,Same speaker,
173.wav,Neutral,,Noisy,,,Different speakers
173.wav,Neutral,,,Bad,Same speaker,
174.wav,Sad,,Fair,,,Hard to say
174.wav,Neutral,,Good,,,Same speaker
174.wav,Sad,,Noisy,,,Different speakers
174.wav,Neutral,,,Good,Same speaker,
174.wav,,Neutral,,Good,,Same speaker
174.wav,Angry,,Noisy,,,Hard to say
174.wav,,Neutral,,Fair,,Same speaker
174.wav,Sad,,Good,,,Similar speaker
174.wav,Neutral,,Bad,,,Hard to say
174.wav,Angry,,Fair,,,Similar speaker
175.wav,,Neutral,Fair,,,Same speaker
175.wav,Neutral,,Noisy,,,Same speaker
175.wav,Happy,,Fair,,,Similar speaker
175.wav,Neutral,,Good,,,Same speaker
175.wav,Happy,,Noisy,,,Similar speaker
175.wav,Angry,,Bad,,,Similar speaker
175.wav,,Neutral,,,,Same speaker
175.wav,Neutral,,Fair,,,Hard to say
175.wav,Neutral,,,Noisy,Same speaker,
175.wav,Neutral,,Good,,,Same speaker
176.wav,Sad,,Fair,,,Different speakers
176.wav,Sad,,,Bad,Similar speaker,
176.wav,Neutral,,Bad,,,Similar speaker
176.wav,Neutral,,,Bad,Same speaker,
176.wav,Sad,,,Fair,Same speaker,
176.wav,Neutral,,Good,,,Similar speaker
176.wav,Sad,,Bad,,,Same speaker
176.wav,Sad,,Bad,,,Same speaker
176.wav,Neutral,,Noisy,,,Hard to say
176.wav,,Neutral,,Bad,,Same speaker
177.wav,Neutral,,,Good,Same speaker,
177.wav,Happy,,Good,,,Same speaker
177.wav,Neutral,,,Good,Same speaker,
177.wav,Happy,,Good,,,Similar speaker
177.wav,,Neutral,,Noisy,,Same speaker
177.wav,Neutral,,Fair,,,Same speaker
177.wav,,Sad,,Good,,Same speaker
177.wav,,Neutral,,Fair,,Same speaker
177.wav,Neutral,,Good,,,Same speaker
177.wav,Happy,,Good,,,Similar speaker
178.wav,Happy,,Fair,,,Same speaker
178.wav,Happy,,Noisy,,,Similar speaker
178.wav,Happy,,,Bad,Hard to say,
178.wav,,Neutral,,Fair,,Same speaker
178.wav,Neutral,,Fair,,,Similar speaker
178.wav,Happy,,Noisy,,,Hard to say
178.wav,Happy,,Excellent,,,Same speaker
178.wav,Angry,,Noisy,,,Similar speaker
178.wav,Happy,,Noisy,,,Same speaker
178.wav,Neutral,,Excellent,,,Different speakers
179.wav,Sad,,Good,,,Similar speaker
179.wav,Neutral,,Noisy,,,Hard to say
179.wav,Neutral,,Bad,,,Same speaker
179.wav,Neutral,,Bad,,,Same speaker
179.wav,,Neutral,,Fair,,Same speaker
179.wav,,Happy,Fair,,,Similar speaker
179.wav,Happy,,,Good,Same speaker,
179.wav,Neutral,,,Bad,Hard to say,
179.wav,,Neutral,,Noisy,Hard to say,
179.wav,,Angry,,Noisy,,Same speaker
180.wav,Sad,,Bad,,,Same speaker
180.wav,Neutral,,Excellent,,,Same speaker
180.wav,Neutral,,Good,,,Same speaker
180.wav,,Happy,Bad,,,Similar speaker
180.wav,,Happy,,Good,,Different speakers
180.wav,Happy,,Good,,,Same speaker
180.wav,Happy,,Fair,,,Hard to say
180.wav,Happy,,,Excellent,Same speaker,
180.wav,Happy,,Good,,,Same speaker
180.wav,Neutral,,Good,,,Similar speaker
181.wav,Happy,,Excellent,,,Same speaker
181.wav,Neutral,,Good,,,Same speaker
181.wav,,Neutral,,Good,,Same speaker
181.wav,Angry,,Noisy,,,Different speakers
181.wav,Neutral,,Good,,,Similar speaker
181.wav,Happy,,,Fair,Hard to say,
181.wav,Neutral,,Excellent,,,Same speaker
181.wav,,Angry,,Noisy,,Same speaker
181.wav,Happy,,Fair,,,Hard to say
181.wav,Angry,,Good,,,Same speaker
182.wav,Neutral,,Excellent,,,Same speaker
182.wav,Happy,,Fair,,,Hard to say
182.wav,Neutral,,Good,,,Similar speaker
182.wav,Angry,,Fair,,,Same speaker
182.wav,Angry,,,Excellent,Same speaker,
182.wav,Neutral,,Good,,,Same speaker
182.wav,Angry,,Fair,,,Same speaker
182.wav,Sad,,Good,,,Similar speaker
182.wav,Happy,,Bad,,,Hard to say
182.wav,,Angry,,Good,,Same speaker
183.wav,Happy,,Fair,,,Similar speaker
183.wav,Neutral,,Bad,,,Hard to say
183.wav,,Sad,,Bad,,Different speakers
183.wav,,Neutral,,Fair,,Same speaker
183.wav,Happy,,Good,,,Similar speaker
183.wav,Angry,,Noisy,,,Same speaker
183.wav,,Angry,,Noisy,Similar speaker,
183.wav,Neutral,,,Good,Same speaker,
183.wav,Angry,,Good,,,Same speaker
183.wav,Neutral,,Good,,,Similar speaker
184.wav,Neutral,,Excellent,,,Same speaker
184.wav,Happy,,Good,,,Hard to say
184.wav,,Neutral,Good,,,Different speakers
184.wav,Happy,,Good,,,Same speaker
184.wav,Neutral,,Fair,,,Similar speaker
184.wav,Neutral,,,Good,Same speaker,
184.wav,Happy,,Fair,,,Same speaker
184.wav,Neutral,,Fair,,,Same speaker
184.wav,Neutral,,Fair,,,Same speaker
184.wav,Neutral,,Excellent,,,Same speaker
185.wav,Neutral,,Bad,,,Similar speaker
185.wav,,Happy,,Excellent,,Same speaker
185.wav,Sad,,Fair,,,Same speaker
185.wav,,Happy,,Noisy,,Same speaker
185.wav,Neutral,,Fair,,,Same speaker
185.wav,Happy,,,Bad,Different speakers,
185.wav,Happy,,,Fair,Same speaker,
185.wav,Happy,,Good,,,Similar speaker
185.wav,Sad,,Fair,,,Hard to say
185.wav,Angry,,Noisy,,,Hard to say
